Date,Q,Precipitation__1,Precipitation__2,Precipitation__3,Precipitation_lag1__1,Precipitation_lag1__2,Precipitation_lag1__3,Precipitation_lag2__1,Precipitation_lag2__2,Precipitation_lag2__3,Precipitation_lag3__1,Precipitation_lag3__2,Precipitation_lag3__3,Precipitation_sum5__1,Precipitation_sum5__2,Precipitation_sum5__3,Snow__1,Snow__2,Snow__3,Temperature__1,Temperature__2,Temperature__3
2/4/2007,23.34804,0.397399158,0.532207526,0.368912983,0.108738719,0.23790097,0.096874704,0.13474861,0.353926871,0.125051513,9.649880953,5.232765121,3.817065061,28.48560455,19.43697728,14.80147191,0.588734873,0.542701298,0.404696783,-6.927136133,-9.273883032,-11.76892103
2/5/2007,20.16365,11.55072249,9.237196673,6.712280954,0.397399158,0.532207526,0.368912983,0.108738719,0.23790097,0.096874704,0.13474861,0.353926871,0.125051513,21.84148993,15.59399716,11.12018522,0.589152663,0.543286331,0.405109424,-5.674980055,-8.233222672,-10.20076806
2/6/2007,42.18305,12.85839743,12.93918476,11.13822668,11.55072249,9.237196673,6.712280954,0.397399158,0.532207526,0.368912983,0.108738719,0.23790097,0.096874704,25.05000641,23.3004168,18.44134684,0.600709239,0.552549988,0.41185171,-4.422823978,-7.192562313,-8.632615085
2/7/2007,22.72765,2.87563464,1.295433278,0.736577381,12.85839743,12.93918476,11.13822668,11.55072249,9.237196673,6.712280954,0.397399158,0.532207526,0.368912983,27.79089244,24.24192321,19.05287271,0.613597014,0.565544369,0.423035649,-4.351169717,-6.953034731,-8.758916285
2/8/2007,18.42613,0.003530723,0.007902275,0.007952648,2.87563464,1.295433278,0.736577381,12.85839743,12.93918476,11.13822668,11.55072249,9.237196673,6.712280954,27.68568444,24.01192451,18.96395065,0.616457445,0.566854679,0.423783991,-4.608589182,-8.222186656,-10.18446736
2/9/2007,30.89586,0,0,0,0.003530723,0.007902275,0.007952648,2.87563464,1.295433278,0.736577381,12.85839743,12.93918476,11.13822668,27.28828528,23.47971699,18.59503767,0.616330608,0.566795386,0.423749344,-3.715881543,-5.885422656,-7.727984595
2/10/2007,29.73275,0.000852346,0.000852346,0.000852346,0,0,0,0.003530723,0.007902275,0.007952648,2.87563464,1.295433278,0.736577381,15.73841514,14.24337266,11.88360906,0.616261019,0.566775793,0.423736109,-5.237942757,-7.06638589,-8.728113157
2/11/2007,22.34484,0,0,0,0.000852346,0.000852346,0.000852346,0,0,0,0.003530723,0.007902275,0.007952648,2.880017709,1.3041879,0.745382375,0.616207496,0.56677149,0.423734212,-4.908816079,-6.807565763,-8.494816765
2/12/2007,46.23985,0.00256896,0.00256896,0.00256896,0,0,0,0.000852346,0.000852346,0.000852346,0,0,0,0.006952029,0.011323582,0.011373954,0.616156822,0.566762204,0.423728668,-4.579689401,-6.548745635,-8.261520372
2/13/2007,10.03634,0.00171653,0.001716579,0.001753057,0.00256896,0.00256896,0.00256896,0,0,0,0.000852346,0.000852346,0.000852346,0.005137836,0.005137886,0.005174363,0.616105959,0.566756376,0.423726309,-4.250562723,-6.289925508,-8.02822398
2/14/2007,47.65326,0.001730592,0.001730592,0.001729273,0.00171653,0.001716579,0.001753057,0.00256896,0.00256896,0.00256896,0,0,0,0.006868428,0.006868478,0.006903637,0.616068793,0.566758754,0.423725407,-4.493147612,-6.29122405,-8.211130013
2/15/2007,14.69586,0.000854957,0.000854958,0.000854957,0.001730592,0.001730592,0.001729273,0.00171653,0.001716579,0.001753057,0.00256896,0.00256896,0.00256896,0.00687104,0.006871089,0.006906248,0.616034587,0.566765196,0.4237308,-4.326289916,-6.278769401,-8.01197156
2/16/2007,30.96269,0.78903495,0.044503878,0.020698234,0.000854957,0.000854958,0.000854957,0.001730592,0.001730592,0.001729273,0.00171653,0.001716579,0.001753057,0.795905989,0.051374967,0.027604482,0.615998063,0.566779897,0.423740533,-4.823081096,-7.564837823,-9.300854719
2/17/2007,23.54765,3.770128177,1.883693892,0.918981616,0.78903495,0.044503878,0.020698234,0.000854957,0.000854958,0.000854957,0.001730592,0.001730592,0.001729273,4.563465207,1.932499899,0.944017138,0.616855322,0.566876255,0.423791225,-5.130527378,-8.589063972,-10.65416948
2/18/2007,50.23365,12.12354731,6.805900335,4.995420617,3.770128177,1.883693892,0.918981616,0.78903495,0.044503878,0.020698234,0.000854957,0.000854958,0.000854957,16.68529598,8.736683654,5.937684698,0.620626659,0.568814897,0.424738576,-5.07504855,-8.442263207,-10.37090068
2/19/2007,28.94702,0.007283883,0.001284868,0.009831816,12.12354731,6.805900335,4.995420617,3.770128177,1.883693892,0.918981616,0.78903495,0.044503878,0.020698234,16.69084928,8.736237931,5.94578724,0.63248343,0.575564578,0.429690651,-5.019569722,-8.295462442,-10.08763189
2/20/2007,48.61477,5.82712879,4.547082656,2.783852388,0.007283883,0.001284868,0.009831816,12.12354731,6.805900335,4.995420617,3.770128177,1.883693892,0.918981616,22.51712311,13.28246563,8.728784671,0.632325632,0.575523546,0.429678273,-4.964090894,-8.148661677,-9.804363099
2/21/2007,33.88519,6.642696704,6.443828147,4.670066156,5.82712879,4.547082656,2.783852388,0.007283883,0.001284868,0.009831816,12.12354731,6.805900335,4.995420617,28.37078486,19.6817899,13.37815259,0.638107405,0.580092742,0.432468177,-4.908437503,-8.132899852,-9.923278071
2/22/2007,25.9368,2.575856833,2.219745267,1.763847168,6.642696704,6.443828147,4.670066156,5.82712879,4.547082656,2.783852388,0.007283883,0.001284868,0.009831816,27.17651352,20.01784127,14.22301814,0.644781559,0.586607699,0.437184681,-4.8263187,-8.687193281,-10.06785328
2/23/2007,36.04124,5.520886267,7.502280655,5.712866453,2.575856833,2.219745267,1.763847168,6.642696704,6.443828147,4.670066156,5.82712879,4.547082656,2.783852388,20.57385248,20.71422159,14.94046398,0.647223302,0.588773323,0.438923303,-5.734395674,-9.298376197,-10.58181699
2/24/2007,26.397,28.58393562,22.96158561,21.64485897,5.520886267,7.502280655,5.712866453,2.575856833,2.219745267,1.763847168,6.642696704,6.443828147,4.670066156,49.15050421,43.67452234,36.57549114,0.65258536,0.596241995,0.44462202,-8.081286075,-11.03125572,-12.37415868
2/25/2007,32.2775,0.094665372,0.006470312,0.005101682,28.58393562,22.96158561,21.64485897,5.520886267,7.502280655,5.712866453,2.575856833,2.219745267,1.763847168,43.4180408,39.13390999,33.79674043,0.680866921,0.619064635,0.466117169,-8.571206001,-11.10615047,-12.34681928
2/26/2007,58.60995,0.002179067,0.015411429,0.01879916,0.094665372,0.006470312,0.005101682,28.58393562,22.96158561,21.64485897,5.520886267,7.502280655,5.712866453,36.77752316,32.70549328,29.14547344,0.680779465,0.61896949,0.466057241,-9.061125927,-11.18104523,-12.31947987
2/27/2007,34.51616,0.001481624,0.0073593,0.017199124,0.002179067,0.015411429,0.01879916,0.094665372,0.006470312,0.005101682,28.58393562,22.96158561,21.64485897,34.20314795,30.49310731,27.39882539,0.680675653,0.618930855,0.46604039,-9.551045852,-11.25593999,-12.29214047
2/28/2007,40.57551,0.00247091,0.003900857,0.002002669,0.001481624,0.0073593,0.017199124,0.002179067,0.015411429,0.01879916,0.094665372,0.006470312,0.005101682,28.68473259,22.99472751,21.68796161,0.680607814,0.61890306,0.466040783,-6.368622013,-7.67354346,-9.333165632
3/1/2007,41.77554,0.527631253,0.740263068,0.282809654,0.00247091,0.003900857,0.002002669,0.001481624,0.0073593,0.017199124,0.002179067,0.015411429,0.01879916,0.628428226,0.773404966,0.325912289,0.680541313,0.618882539,0.466025382,-3.660558054,-5.700593665,-7.526782297
3/2/2007,32.50103,1.555327199,1.108868782,0.496410637,0.527631253,0.740263068,0.282809654,0.00247091,0.003900857,0.002002669,0.001481624,0.0073593,0.017199124,2.089090054,1.875803436,0.817221244,0.681126393,0.619713577,0.466371984,-3.395068904,-5.960754564,-8.222244079
3/3/2007,28.83972,6.802774637,4.55237209,2.45045088,1.555327199,1.108868782,0.496410637,0.527631253,0.740263068,0.282809654,0.00247091,0.003900857,0.002002669,8.889685623,6.412764097,3.248872964,0.682759753,0.62089672,0.466921882,-2.056046177,-5.925044258,-8.025288748
3/4/2007,9.52234,18.13791638,12.06948073,7.236749006,6.802774637,4.55237209,2.45045088,1.555327199,1.108868782,0.496410637,0.527631253,0.740263068,0.282809654,27.02612038,18.47488553,10.46842285,0.689450178,0.625390718,0.469321608,-2.062223159,-5.110966014,-6.818577216
3/5/2007,43.3271,11.858423,7.52118002,4.562493968,18.13791638,12.06948073,7.236749006,6.802774637,4.55237209,2.45045088,1.555327199,1.108868782,0.496410637,38.88207248,25.99216469,15.02891414,0.70633617,0.637492611,0.476584983,-2.068400141,-4.296887771,-5.611865684
3/6/2007,73.09772,5.933415961,3.569953314,3.418423871,11.858423,7.52118002,4.562493968,18.13791638,12.06948073,7.236749006,6.802774637,4.55237209,2.45045088,44.28785718,28.82185494,18.16452836,0.715347425,0.645021771,0.481147281,-2.074577123,-3.482809528,-4.405154152
3/7/2007,4.49998,1.780124986,0.861138259,0.691630173,5.933415961,3.569953314,3.418423871,11.858423,7.52118002,4.562493968,18.13791638,12.06948073,7.236749006,44.51265497,28.57412442,18.3597479,0.719969601,0.648481593,0.484522563,-2.577189576,-4.786415844,-5.968209098
3/8/2007,0.11261,0.775958742,1.302510242,1.531239472,1.780124986,0.861138259,0.691630173,5.933415961,3.569953314,3.418423871,11.858423,7.52118002,4.562493968,38.48583908,25.32426257,17.44053649,0.720784442,0.649199048,0.485113001,-1.84854857,-4.543080572,-6.372035104
3/9/2007,62.68117,1.804873573,0.379488566,0.328798371,0.775958742,1.302510242,1.531239472,1.780124986,0.861138259,0.691630173,5.933415961,3.569953314,3.418423871,22.15279627,13.6342704,10.53258585,0.720971051,0.650423871,0.486594034,-2.753158696,-6.10283198,-8.168447081
3/10/2007,20.79893,0.005424215,0.001232473,0.000844565,1.804873573,0.379488566,0.328798371,0.775958742,1.302510242,1.531239472,1.780124986,0.861138259,0.691630173,10.29979748,6.114322854,5.970936451,0.722340226,0.650726927,0.486856313,-2.284572083,-5.261214703,-6.611646671
3/11/2007,53.52401,0.000971001,0.000977901,0.000856416,0.005424215,0.001232473,0.000844565,1.804873573,0.379488566,0.328798371,0.775958742,1.302510242,1.531239472,4.367352517,2.545347441,2.553368996,0.72170721,0.650684358,0.486836229,-2.253982063,-5.185807722,-6.623538353
3/12/2007,48.18489,1.838318914,0.903263381,0.541449728,0.000971001,0.000977901,0.000856416,0.005424215,0.001232473,0.000844565,1.804873573,0.379488566,0.328798371,4.425546445,2.587472563,2.403188551,0.721008239,0.650677535,0.48682525,-2.223392042,-5.110400741,-6.635430035
3/13/2007,51.60248,2.699498351,2.532659378,1.952387391,1.838318914,0.903263381,0.541449728,0.000971001,0.000977901,0.000856416,0.005424215,0.001232473,0.000844565,6.349086054,3.817621699,2.82433647,0.722222874,0.65148524,0.487336245,-2.192802021,-5.03499376,-6.647321717
3/14/2007,24.34355,2.63814534,2.26039785,3.3502151,2.699498351,2.532659378,1.952387391,1.838318914,0.903263381,0.541449728,0.000971001,0.000977901,0.000856416,7.182357821,5.698530983,5.845753199,0.723797136,0.653874665,0.489199093,-0.072560864,-2.358277083,-4.582406609
3/15/2007,29.66488,1.932857438,2.05050783,1.355980713,2.63814534,2.26039785,3.3502151,2.699498351,2.532659378,1.952387391,1.838318914,0.903263381,0.541449728,9.109791044,7.74780634,7.200889347,0.724732069,0.656071949,0.492519989,-0.763729473,-3.521794903,-5.575973934
3/16/2007,76.42721,18.00434664,11.49148363,9.951074186,1.932857438,2.05050783,1.355980713,2.63814534,2.26039785,3.3502151,2.699498351,2.532659378,1.952387391,27.11316669,19.23831207,17.15110712,0.725846875,0.658106954,0.493859443,-3.307343628,-5.138182953,-6.551338426
3/17/2007,4.41439,23.87287732,15.10397003,14.95077556,18.00434664,11.49148363,9.951074186,1.932857438,2.05050783,1.355980713,2.63814534,2.26039785,3.3502151,49.14772509,33.43901871,31.56043295,0.742355292,0.669380545,0.503631881,-5.685155694,-8.291066378,-10.22102253
3/18/2007,51.42944,23.53348375,15.38124189,10.9080101,23.87287732,15.10397003,14.95077556,18.00434664,11.49148363,9.951074186,1.932857438,2.05050783,1.355980713,69.98171048,46.28760122,40.51605565,0.765705112,0.684197409,0.518361579,-5.145960546,-7.589331203,-9.612249066
3/19/2007,45.62535,5.770241955,3.681919295,4.000465875,23.53348375,15.38124189,10.9080101,23.87287732,15.10397003,14.95077556,18.00434664,11.49148363,9.951074186,73.1138071,47.70912267,41.16630643,0.788723949,0.699441008,0.529175801,-4.606765398,-6.887596029,-9.003475604
3/20/2007,17.04006,0.001293508,0.001293508,0.001293508,5.770241955,3.681919295,4.000465875,23.53348375,15.38124189,10.9080101,23.87287732,15.10397003,14.95077556,71.18224317,45.65990834,39.81161922,0.794209023,0.702930649,0.53303931,-4.06757025,-6.185860854,-8.394702142
3/21/2007,34.04038,0.001273932,0.001273932,0.001293676,0.001293508,0.001293508,0.001293508,5.770241955,3.681919295,4.000465875,23.53348375,15.38124189,10.9080101,53.17917046,34.16969865,29.86183871,0.793999021,0.702814688,0.532960213,-2.68402764,-4.52452056,-6.802995542
3/22/2007,12.74953,0.000426173,0.000426173,0.000776033,0.001273932,0.001273932,0.001293676,0.001293508,0.001293508,0.001293508,5.770241955,3.681919295,4.000465875,29.30671931,19.06615479,14.91183919,0.793832158,0.702722692,0.532901727,-1.633530263,-3.886385355,-6.915979474
3/23/2007,21.72633,0.001290364,0.001874269,0.016581837,0.000426173,0.000426173,0.000776033,0.001273932,0.001273932,0.001293676,0.001293508,0.001293508,0.001293508,5.774525931,3.686787177,4.020410928,0.793721983,0.702656111,0.532865064,-2.031315566,-5.144784165,-8.940634155
3/24/2007,52.14447,13.94251833,15.47208944,10.98628266,0.001290364,0.001874269,0.016581837,0.000426173,0.000426173,0.000776033,0.001273932,0.001273932,0.001293676,13.94680231,15.47695732,11.00622772,0.793437719,0.702583722,0.53284307,0.003702585,-3.751666289,-6.341610775
3/25/2007,59.94927,12.68948439,6.780926884,3.912083365,13.94251833,15.47208944,10.98628266,0.001290364,0.001874269,0.016581837,0.000426173,0.000426173,0.000776033,26.63499318,22.2565907,14.91701757,0.805576528,0.718168316,0.543915428,-1.088701052,-4.494292242,-6.90708969
3/26/2007,76.08132,12.22260603,8.554862973,6.589641279,12.68948439,6.780926884,3.912083365,13.94251833,15.47208944,10.98628266,0.001290364,0.001874269,0.016581837,38.85632528,30.81017974,21.50536518,0.815238313,0.724827998,0.547737871,-2.181104688,-5.236918196,-7.472568606
3/27/2007,59.07871,9.849149676,5.39370858,2.956502656,12.22260603,8.554862973,6.589641279,12.68948439,6.780926884,3.912083365,13.94251833,15.47208944,10.98628266,48.70504878,36.20346215,24.4610918,0.826524283,0.733254667,0.554246826,-3.273508325,-5.97954415,-8.038047522
3/28/2007,60.84501,0.51338259,0.674954154,0.451821281,9.849149676,5.39370858,2.956502656,12.22260603,8.554862973,6.589641279,12.68948439,6.780926884,3.912083365,49.21714101,36.87654203,24.89633125,0.834905462,0.73849,0.557067345,-2.407419904,-5.688406998,-8.296654243
3/29/2007,64.25513,0.343421868,0.137031499,0.11754712,0.51338259,0.674954154,0.451821281,9.849149676,5.39370858,2.956502656,12.22260603,8.554862973,6.589641279,35.61804455,21.54148409,14.0275957,0.834774408,0.739018805,0.557370271,-2.219191022,-5.254824554,-7.492860887
3/30/2007,61.94297,0.557012656,0.622471243,0.328120967,0.343421868,0.137031499,0.11754712,0.51338259,0.674954154,0.451821281,9.849149676,5.39370858,2.956502656,23.48557282,15.38302845,10.4436333,0.834588627,0.739079894,0.557436919,-2.287130614,-5.741568398,-8.213218728
3/31/2007,62.89067,0.027668292,0.066545779,0.059853467,0.557012656,0.622471243,0.328120967,0.343421868,0.137031499,0.11754712,0.51338259,0.674954154,0.451821281,11.29063508,6.894711256,3.913845491,0.83421253,0.739580066,0.557672935,-1.665979377,-5.29384995,-7.41345153
4/1/2007,80.64794,0.271774712,0.318013065,0.224527215,0.027668292,0.066545779,0.059853467,0.557012656,0.622471243,0.328120967,0.343421868,0.137031499,0.11754712,1.713260118,1.81901574,1.18187005,0.833221688,0.739485753,0.557631777,-1.398687327,-4.504677121,-6.346845851
4/2/2007,98.40521,2.496576993,1.989561595,1.982396892,0.271774712,0.318013065,0.224527215,0.027668292,0.066545779,0.059853467,0.557012656,0.622471243,0.328120967,3.696454521,3.133623181,2.712445661,0.83171554,0.739599427,0.557818142,-1.131395277,-3.715504293,-5.280240172
4/3/2007,23.32464,4.390304456,2.927104212,2.372005537,2.496576993,1.989561595,1.982396892,0.271774712,0.318013065,0.224527215,0.027668292,0.066545779,0.059853467,7.74333711,5.923695894,4.966904077,0.831172031,0.741164224,0.559724845,-0.864103227,-2.926331465,-4.213634493
4/4/2007,25.77337,11.15726701,6.586465753,5.135254504,4.390304456,2.927104212,2.372005537,2.496576993,1.989561595,1.982396892,0.271774712,0.318013065,0.224527215,18.34359147,11.8876904,9.774037614,0.832666051,0.743558522,0.561925357,-2.371480526,-4.701290009,-6.019026077
4/5/2007,42.86338,0.182480314,0.277027068,0.260978768,11.15726701,6.586465753,5.135254504,4.390304456,2.927104212,2.372005537,2.496576993,1.989561595,1.982396892,18.49840349,12.09817169,9.975162916,0.841949952,0.749786886,0.566764799,-0.961966948,-4.375152328,-6.131645829
4/6/2007,66.81911,27.53166701,23.87836341,18.32824612,0.182480314,0.277027068,0.260978768,11.15726701,6.586465753,5.135254504,4.390304456,2.927104212,2.372005537,45.75829579,35.65852203,28.07888182,0.840822591,0.749713149,0.566794048,-0.452377793,-3.399862428,-4.832645571
4/7/2007,13.78996,1.767480785,1.011639711,1.413125026,27.53166701,23.87836341,18.32824612,0.182480314,0.277027068,0.260978768,11.15726701,6.586465753,5.135254504,45.02919958,34.68060015,27.50960996,0.864279213,0.773354404,0.585073878,-1.366064502,-5.02397376,-6.364356815
4/8/2007,32.64759,0.01789883,0.044861504,0.085351207,1.767480785,1.011639711,1.413125026,27.53166701,23.87836341,18.32824612,0.182480314,0.277027068,0.260978768,40.65679395,31.79835744,25.22295563,0.86463273,0.774062054,0.586323514,-0.958083681,-4.325755016,-5.583414548
4/9/2007,63.99186,0.484024232,0.184735063,0.275658658,0.01789883,0.044861504,0.085351207,1.767480785,1.011639711,1.413125026,27.53166701,23.87836341,18.32824612,29.98355117,25.39662675,20.36335978,0.863351869,0.773917924,0.586309298,-0.55010286,-3.627536271,-4.802472281
4/10/2007,82.65074,2.238257494,2.806067133,3.246050149,0.484024232,0.184735063,0.275658658,0.01789883,0.044861504,0.085351207,1.767480785,1.011639711,1.413125026,32.03932835,27.92566682,23.34843116,0.862088299,0.773799424,0.586471806,-0.14212204,-2.929317526,-4.021530013
4/11/2007,55.97184,2.14442166,3.094671943,3.440881254,2.238257494,2.806067133,3.246050149,0.484024232,0.184735063,0.275658658,0.01789883,0.044861504,0.085351207,6.652083,7.141975353,8.461066294,0.861837353,0.776336997,0.589658188,1.624285001,-0.277582699,-1.553906907
4/12/2007,54.35947,2.335859762,1.561652782,1.874840826,2.14442166,3.094671943,3.440881254,2.238257494,2.806067133,3.246050149,0.484024232,0.184735063,0.275658658,7.220461978,7.691988425,8.922782094,0.856865638,0.778384697,0.593005596,-0.3286862,-1.784100196,-2.504580952
4/13/2007,81.62783,15.25624905,10.10270991,6.79576984,2.335859762,1.561652782,1.874840826,2.14442166,3.094671943,3.440881254,2.238257494,2.806067133,3.246050149,22.4588122,17.74983683,15.63320073,0.855794514,0.779101825,0.594672131,-1.114778527,-3.420604238,-4.680948335
4/14/2007,78.64652,11.86655773,7.960133248,6.199765729,15.25624905,10.10270991,6.79576984,2.335859762,1.561652782,1.874840826,2.14442166,3.094671943,3.440881254,33.84134569,25.52523502,21.5573078,0.86776942,0.788467691,0.601099906,-2.415631255,-5.209958635,-6.574385605
4/15/2007,77.75817,0.611459699,0.18722687,0.526129728,11.86655773,7.960133248,6.199765729,15.25624905,10.10270991,6.79576984,2.335859762,1.561652782,1.874840826,32.2145479,22.90639475,18.83738738,0.876830413,0.795923277,0.606882421,-2.682239502,-5.766025677,-7.098055246
4/16/2007,76.24944,10.42604176,6.639143145,7.215011017,0.611459699,0.18722687,0.526129728,11.86655773,7.960133248,6.199765729,15.25624905,10.10270991,6.79576984,40.496168,26.45086596,22.61151714,0.876552264,0.795661711,0.607069715,-2.94884775,-6.322092719,-7.621724887
4/17/2007,127.68401,1.756843982,1.7984177,1.330191774,10.42604176,6.639143145,7.215011017,0.611459699,0.18722687,0.526129728,11.86655773,7.960133248,6.199765729,39.91715222,26.68763087,22.06686809,0.886111966,0.802142644,0.614127128,-3.215455998,-6.878159761,-8.145394528
4/18/2007,31.49811,0.956785962,1.386092142,2.747248682,1.756843982,1.7984177,1.330191774,10.42604176,6.639143145,7.215011017,0.611459699,0.18722687,0.526129728,25.61768913,17.97101311,18.01834693,0.887017528,0.803621435,0.615188545,-1.420003557,-4.804165825,-6.522692012
4/19/2007,17.494,13.63467958,8.353429249,10.17001592,0.956785962,1.386092142,2.747248682,1.756843982,1.7984177,1.330191774,10.42604176,6.639143145,7.215011017,27.38581099,18.36430911,21.98859712,0.887197724,0.804877989,0.617851079,-1.550774866,-3.692908209,-4.783376913
4/20/2007,48.14175,12.01173551,7.285061674,4.627022291,13.63467958,8.353429249,10.17001592,0.956785962,1.386092142,2.747248682,1.756843982,1.7984177,1.330191774,38.78608681,25.46214391,26.08948968,0.898394271,0.813057449,0.627866535,-2.345158193,-4.950255698,-6.391237227
4/21/2007,34.758,0.0484127,0.043651815,0.044148094,12.01173551,7.285061674,4.627022291,13.63467958,8.353429249,10.17001592,0.956785962,1.386092142,2.747248682,28.40845774,18.86665258,18.91862676,0.908427047,0.820066377,0.632267862,-1.654070508,-5.297774065,-6.651267724
4/22/2007,35.28785,0.112776903,0.157626637,0.119992247,0.0484127,0.043651815,0.044148094,12.01173551,7.285061674,4.627022291,13.63467958,8.353429249,10.17001592,26.76439066,17.22586152,17.70842723,0.90685997,0.819690583,0.632061286,-1.569290374,-4.711030453,-6.161189881
4/23/2007,53.0636,18.71853267,17.28950545,14.4827034,0.112776903,0.157626637,0.119992247,0.0484127,0.043651815,0.044148094,12.01173551,7.285061674,4.627022291,44.52613737,33.12927482,29.44388195,0.904867011,0.81947317,0.632048445,-1.484510239,-4.124286841,-5.671112039
4/24/2007,54.88206,4.679744218,2.458993859,3.306880183,18.71853267,17.28950545,14.4827034,0.112776903,0.157626637,0.119992247,0.0484127,0.043651815,0.044148094,35.57120201,27.23483943,22.58074622,0.921774629,0.836734773,0.646509819,-1.399730104,-3.537543229,-5.181034196
4/25/2007,69.54735,2.703328805,2.092310114,3.169228381,4.679744218,2.458993859,3.306880183,18.71853267,17.28950545,14.4827034,0.112776903,0.157626637,0.119992247,26.2627953,22.04208787,21.12295231,0.923795365,0.838739059,0.649570366,-1.066074796,-3.311113816,-4.774702106
4/26/2007,46.85288,0.008010818,0.014246582,0.013356926,2.703328805,2.092310114,3.169228381,4.679744218,2.458993859,3.306880183,18.71853267,17.28950545,14.4827034,26.22239342,22.01268264,21.09216114,0.924165242,0.840444029,0.652537748,0.712984726,-2.357978782,-3.861617081
4/27/2007,22.94666,0.037089099,0.034084264,0.091612789,0.008010818,0.014246582,0.013356926,2.703328805,2.092310114,3.169228381,4.679744218,2.458993859,3.306880183,26.14670561,21.88914026,21.06378168,0.92093028,0.839736277,0.652368495,2.568164919,0.10215145,-1.638073578
4/28/2007,87.39638,1.308216465,1.881690282,3.53056872,0.037089099,0.034084264,0.091612789,0.008010818,0.014246582,0.013356926,2.703328805,2.092310114,3.169228381,8.736389405,6.4813251,10.111647,0.914342168,0.838294784,0.652311891,2.576457187,0.105752668,-1.464073469
4/29/2007,86.50262,1.513687718,1.471174921,1.196774182,1.308216465,1.881690282,3.53056872,0.037089099,0.034084264,0.091612789,0.008010818,0.014246582,0.013356926,5.570332905,5.493506163,8.001540999,0.903664752,0.83574214,0.654465767,2.667587779,-0.10847348,-1.738008149
4/30/2007,161.54018,23.35376676,16.43992553,16.32354558,1.513687718,1.471174921,1.196774182,1.308216465,1.881690282,3.53056872,0.037089099,0.034084264,0.091612789,26.22077086,19.84112158,21.1558582,0.892246011,0.832195922,0.653364922,2.758718371,-0.322699628,-2.011942828
5/1/2007,100.1959,1.578481941,2.556552571,2.066978956,23.35376676,16.43992553,16.32354558,1.513687718,1.471174921,1.196774182,1.308216465,1.881690282,3.53056872,27.79124199,22.38342757,23.20948023,0.893949098,0.84360658,0.667424543,2.849848963,-0.536925775,-2.285877508
5/2/2007,160.91035,34.53232525,40.41640449,34.70106073,1.578481941,2.556552571,2.066978956,23.35376676,16.43992553,16.32354558,1.513687718,1.471174921,1.196774182,62.28647814,62.76574779,57.81892817,0.884080798,0.842415031,0.667946593,2.812958901,0.238133873,-1.138444905
5/3/2007,284.5795,23.29123614,21.68358937,18.5441349,34.53232525,40.41640449,34.70106073,1.578481941,2.556552571,2.066978956,23.35376676,16.43992553,16.32354558,84.26949782,82.56764688,72.83249435,0.893916996,0.876553992,0.700314068,0.693092276,-1.290752683,-2.601700842
5/4/2007,257.2694,0.001256068,0.004020928,0.005966847,23.29123614,21.68358937,18.5441349,34.53232525,40.41640449,34.70106073,1.578481941,2.556552571,2.066978956,82.75706617,81.10049288,71.64168702,0.898915001,0.894431438,0.717742506,0.426593088,-2.439957056,-3.335456507
5/5/2007,154.12061,-2.56E-06,-1.70E-06,-3.15E-06,0.001256068,0.004020928,0.005966847,23.29123614,21.68358937,18.5441349,34.53232525,40.41640449,34.70106073,59.40329684,64.66056565,55.31813829,0.896535826,0.893808225,0.71732085,3.386370991,0.944782652,-0.702145411
5/6/2007,125.50212,0.000852346,0.000912336,0.00541642,-2.55985E-06,-1.70161E-06,-3.14632E-06,0.001256068,0.004020928,0.005966847,23.29123614,21.68358937,18.5441349,57.82566725,62.10492542,53.25657576,0.89242082,0.893330427,0.717076102,5.697470975,3.50342519,1.768375634
5/7/2007,147.96712,0.000435114,0.000437236,0.000916058,0.000852346,0.000912336,0.00541642,-2.55985E-06,-1.70161E-06,-3.14632E-06,0.001256068,0.004020928,0.005966847,23.29377711,21.68895817,18.55643108,0.878706948,0.88848644,0.714109551,8.00857096,6.062067727,4.238896679
5/8/2007,171.03926,5.68E-11,5.68E-11,5.68E-11,0.000435114,0.000437236,0.000916058,0.000852346,0.000912336,0.00541642,-2.55985E-06,-1.70161E-06,-3.14632E-06,0.002540968,0.005368798,0.012296179,0.860726444,0.878677279,0.706650649,10.31967094,8.620710265,6.709417724
5/9/2007,389.289,18.34657798,18.06573645,15.46076128,5.68434E-11,5.68434E-11,5.68434E-11,0.000435114,0.000437236,0.000916058,0.000852346,0.000912336,0.00541642,18.34786288,18.06708432,15.46709061,0.838595755,0.865510563,0.697363092,7.324592157,4.184680351,2.662218116
5/10/2007,634.30254,0.345669339,0.467109972,0.373488425,18.34657798,18.06573645,15.46076128,5.68434E-11,5.68434E-11,5.68434E-11,0.000435114,0.000437236,0.000916058,18.69353478,18.534196,15.84058218,0.819981196,0.859462835,0.697059625,5.908140086,2.551459505,1.055302998
5/11/2007,450.54942,0.984410031,0.617386099,0.396504758,0.345669339,0.467109972,0.373488425,18.34657798,18.06573645,15.46076128,5.68434E-11,5.68434E-11,5.68434E-11,19.67709246,19.15066976,16.23167052,0.798255539,0.846460453,0.68830059,6.123630483,3.412662365,1.941644573
5/12/2007,379.04732,0.00085992,0.000966359,0.001801252,0.984410031,0.617386099,0.396504758,0.345669339,0.467109972,0.373488425,18.34657798,18.06573645,15.46076128,19.67751727,19.15119888,16.23255571,0.778317356,0.832964714,0.677585102,8.352873817,5.574701698,3.125166947
